iteration,feature_example,recommended_variant,reward,request_id,processed,count_a,count_b,rolling_reward
1107,blue,b,1.5,8b9cfd31-10df-4ab5-b9ed-17a15fa47715,1,0,1,1.41
1108,red,a,1.5,639c5f0a-e49f-41de-b922-32f93bf30766,1,1,0,1.41
1109,blue,a,1.0,c835315c-8825-4948-bdd1-2fe9126de3d5,1,1,0,1.4
1110,blue,a,1.0,bbb757f1-5f54-45e8-8c73-7dce2f71af61,1,1,0,1.39
1111,red,a,1.5,2998f9bf-4d03-4336-8784-e6f2208314b6,1,1,0,1.39
1112,blue,a,1.0,a98f97c5-ca26-446e-9770-505c025363be,1,1,0,1.39
1113,blue,b,1.5,57949493-d6d7-40d3-a7e9-d5c4c05d7265,1,0,1,1.39
1114,blue,b,1.5,88d4bb18-211a-4940-8c67-c5033179fd48,1,0,1,1.39
1115,red,a,1.5,0887cf0a-e291-4cb8-a8ed-688dedc27926,1,1,0,1.39
1116,blue,b,1.5,adeb8f17-3412-4a13-adcb-107557452dce,1,0,1,1.39
1117,red,a,1.5,124a50f9-4a31-4723-8c9f-5b43b7b03233,1,1,0,1.4
1118,red,a,1.5,e262f330-9692-4698-b16f-6737f93efb95,1,1,0,1.41
1119,blue,b,1.5,3b4c141e-23f1-4977-b6e1-7f4b1b900cbf,1,0,1,1.41
1120,blue,b,1.5,e4f4617d-1a50-436b-9169-4df9af31e616,1,0,1,1.41
1121,blue,b,1.5,6ed3ef6a-5a7b-4655-b8bf-0b2674185887,1,0,1,1.41
1122,red,a,1.5,71946eff-03e9-44fa-915d-29a257c7b1f0,1,1,0,1.41
1123,red,a,1.5,a9e8db9f-7399-4b90-9af4-af4c7d6c3b4e,1,1,0,1.42
1124,red,a,1.5,d50bde4d-d943-46df-9931-be5c96ebcdb5,1,1,0,1.42
1125,red,a,1.5,3aad896b-70a1-4e0b-82ec-620e819fc97f,1,1,0,1.42
1126,blue,b,1.5,80c230cc-1d53-4726-be04-377755ea23d9,1,0,1,1.42
1127,blue,b,1.5,42b47cf9-b4da-4a1e-8a64-722e3e2fbd04,1,0,1,1.42
1128,red,a,1.5,6b20a73e-e253-4567-98ad-810d64ec3cc5,1,1,0,1.42
1129,red,b,1.0,9382eb38-461a-496b-8bda-2f30362da891,1,0,1,1.41
1130,red,a,1.5,fc1b3008-4e4a-49ab-adeb-52cc91dd86fe,1,1,0,1.41
1131,red,a,1.5,cd2f6be1-27cb-40e1-89cb-1c2b24e14c68,1,1,0,1.42
1132,red,a,1.5,6a210e27-3dee-45f4-bbbf-a57d8e779d35,1,1,0,1.42
1133,blue,b,1.5,9b1d5f9b-2404-4ea3-a923-606e54f58b26,1,0,1,1.42
1134,blue,b,1.5,91844e19-c591-4b57-95b8-db0687b9f838,1,0,1,1.42
1135,blue,a,1.0,340df71a-b7a4-4bf9-bd61-7e7a65ffe674,1,1,0,1.41
1136,red,b,1.0,20f79d00-d2bb-4727-a3f9-5f00e5873668,1,0,1,1.4
1137,red,a,1.5,706b5862-3a9d-45b0-8fa2-a4c6dc47d18b,1,1,0,1.4
1138,blue,b,1.5,0c06de35-ccaf-4c90-822c-54298c7ff403,1,0,1,1.41
1139,blue,a,1.0,ea938b0f-80c4-4e66-a563-e977b828d0ce,1,1,0,1.4
1140,blue,b,1.5,c08cc9bd-6cfb-4508-b77e-7ec6647b3c64,1,0,1,1.4
1141,blue,b,1.5,91ee46d4-fd8d-403e-a273-31c88613d3d7,1,0,1,1.41
1142,red,a,1.5,bae9b583-081a-4381-b4d1-d9eb975f957f,1,1,0,1.42
1143,red,b,1.0,89fb4835-790e-494b-a7bb-df81ef1cb11a,1,0,1,1.41
1144,red,a,1.5,3d939f5d-57f3-4246-9dc3-ba3edcb0a5e9,1,1,0,1.41
1145,blue,a,1.0,ceca59d3-1715-4fc7-abe4-0f87366010fe,1,1,0,1.4
1146,blue,b,1.5,d33ccff0-3d41-4c43-953e-652abfa88636,1,0,1,1.4
1147,red,a,1.5,99891206-b962-42bb-be0e-6694b34738b2,1,1,0,1.4
1148,red,a,1.5,ba8a7fdd-c417-4768-8be7-e1330e4b047e,1,1,0,1.4
1149,red,a,1.5,020f83f2-5a72-40b4-87d9-1f7c3fd16108,1,1,0,1.4
1150,blue,b,1.5,1d4ceca5-2981-4d3c-99a2-5523cb71d05e,1,0,1,1.41
1151,blue,b,1.5,2c311906-5133-4133-aa8a-62a859b7f6a8,1,0,1,1.41
1152,red,a,1.5,2c4f3550-a24d-4cba-a573-1ff2e4f5fd11,1,1,0,1.41
1153,blue,b,1.5,98092770-3540-46b1-abd6-aaca959f8736,1,0,1,1.41
1154,red,a,1.5,8cf9f9f6-ea54-4d06-8164-406066df4723,1,1,0,1.41
1155,blue,b,1.5,8ad23bc3-5c45-4e36-9b56-4ae6e456b825,1,0,1,1.41
1156,blue,b,1.5,b219c832-a60a-4af7-acb3-f8df545a58d7,1,0,1,1.41
1157,red,a,1.5,a956b8e8-66ec-411f-aceb-ea74ff083532,1,1,0,1.41
1158,blue,b,1.5,9596a941-8f23-488a-9c80-63b34f6533d5,1,0,1,1.41
1159,red,a,1.5,b2b43559-b7b6-4c23-bcd0-5bb2315570e0,1,1,0,1.42
1160,red,a,1.5,dd4c466f-1f4d-4296-9946-09141705258e,1,1,0,1.43
1161,red,a,1.5,1ac151b2-bc5d-4994-b247-1c36c964faf4,1,1,0,1.43
1162,blue,b,1.5,7c89fa1d-6c29-47d8-afcf-6d4fddbe3203,1,0,1,1.44
1163,blue,b,1.5,cb5d5335-ffbf-4efc-9e56-dac8e2349fc8,1,0,1,1.44
1164,blue,b,1.5,db72ea42-5d89-42a1-8707-5b3d832ef267,1,0,1,1.44
1165,blue,b,1.5,34b59308-105d-4d25-a339-8952a1bb3b30,1,0,1,1.44
1166,red,a,1.5,808e4b6a-b64c-4b18-838a-095e444d7967,1,1,0,1.44
1167,blue,b,1.5,9626c602-5037-4c4d-9fba-85436b60c904,1,0,1,1.44
1168,red,a,1.5,40b941f4-6229-466f-96ca-60dd9b89651a,1,1,0,1.44
1169,blue,b,1.5,7dcf9b68-a512-4b55-808b-9f8d05dd1a5b,1,0,1,1.44
1170,red,b,1.0,dc42beab-6687-45d7-bd18-57c89571571e,1,0,1,1.43
1171,blue,b,1.5,a04dc678-a1e2-4495-bc2b-7d41a511ec98,1,0,1,1.43
1172,blue,b,1.5,a3a94419-c9ca-4371-9ce0-8489db8e2b47,1,0,1,1.43
1173,blue,b,1.5,2772d356-568b-4295-9d8a-9f79d4d8247f,1,0,1,1.43
1174,blue,b,1.5,bd1be97a-fff9-48f0-9740-302fcba82855,1,0,1,1.43
1175,red,a,1.5,f63e4c57-15c9-480c-b9dd-c24c3d622d13,1,1,0,1.43
1176,red,b,1.0,2721cf57-02cd-4af9-b56a-78ba02896019,1,0,1,1.42
1177,blue,b,1.5,d383e3b0-b89d-459e-9741-ca01f4d912a0,1,0,1,1.42
1178,blue,b,1.5,4ed7cedb-77a7-4a23-9688-4b4dd0304120,1,0,1,1.42
1179,red,a,1.5,cdd4b730-f4b2-4722-a6b4-b3efab00f236,1,1,0,1.43
1180,blue,b,1.5,eb060038-6977-41f7-a61d-2d67c2b9f9ff,1,0,1,1.43
1181,blue,b,1.5,527a28dc-145b-4674-9826-70c3e9e07ac7,1,0,1,1.43
1182,blue,a,1.0,cddc2bd5-6e08-4911-bf6b-05ac9b00274b,1,1,0,1.42
1183,red,a,1.5,197e8c2b-f0c1-4042-bf75-7a50c2ebaf2d,1,1,0,1.42
1184,red,a,1.5,9560fd87-3993-479d-ae67-4b14ec865db7,1,1,0,1.42
1185,red,a,1.5,cee754ff-a2ac-4a71-809c-d59847e2c72a,1,1,0,1.43
1186,blue,b,1.5,5f628256-17e8-4c0d-935a-b4dfa3b68752,1,0,1,1.44
1187,blue,b,1.5,342b5359-b3e4-4639-83a9-cd80d6554b7e,1,0,1,1.44
1188,blue,b,1.5,b5f67ba6-56aa-45c5-a541-53a6e0e76123,1,0,1,1.44
1189,blue,b,1.5,29b84db7-fab2-4bb8-a52b-8a5376d61c81,1,0,1,1.45
1190,red,a,1.5,94e85aef-06be-43d6-8021-f4a977cde5a3,1,1,0,1.45
1191,red,a,1.5,ebaea498-38ed-4ba6-8213-0d3abc8748a3,1,1,0,1.45
1192,blue,a,1.0,5b6b08d5-6692-4404-8221-81157ac5c3ce,1,1,0,1.44
1193,red,a,1.5,76ccb968-42e9-4d45-9112-64651ae644e4,1,1,0,1.45
1194,red,a,1.5,7b266033-c52c-43e9-9596-8ff9387fa8d9,1,1,0,1.45
1195,blue,a,1.0,8bd0a81f-3f66-4cf9-b1b7-fee46db7effd,1,1,0,1.45
1196,blue,b,1.5,57707b82-e6ef-406a-8d24-7482922ad97b,1,0,1,1.45
1197,blue,b,1.5,9e1d8ffa-2ddd-42c0-9a50-098916a3f445,1,0,1,1.45
1198,red,a,1.5,324e668c-2bfc-4163-87d0-3fba6afa5a80,1,1,0,1.45
1199,blue,b,1.5,a052b1ef-42f1-4fd0-985b-3a64cbdd207c,1,0,1,1.45
1200,red,a,1.5,12343635-2d07-477a-872d-83d117691b60,1,1,0,1.45
1201,red,a,1.5,bc5e12df-2b4b-41d9-aa2f-656089cf43da,1,1,0,1.45
1202,red,a,1.5,b3295513-d465-40d2-b00b-97e823d01db2,1,1,0,1.45
1203,red,a,1.5,74b6ac6b-5368-45bb-b753-f1576883359a,1,1,0,1.45
1204,blue,b,1.5,ee10d00c-c6f6-4a72-bc8a-f53b6ee4b5d4,1,0,1,1.45
1205,blue,b,1.5,4d907121-3c67-4462-9785-c7a8cc8a4be5,1,0,1,1.45
1206,red,a,1.5,00d42d62-0c76-48e3-9908-3de23d4a085a,1,1,0,1.45
1207,red,a,1.5,470abcc6-0460-4b22-9bd0-c2eba72f301f,1,1,0,1.45
1208,blue,b,1.5,d9f68675-a5ec-4bef-995c-d63fafacc0c3,1,0,1,1.45
1209,blue,b,1.5,7d31d27a-24f7-4374-a8b3-e67df6118c1e,1,0,1,1.45
1210,blue,b,1.5,a44f1af9-9e94-46c5-9f2a-5129ee480f2f,1,0,1,1.45
1211,blue,b,1.5,ee31ac17-ed47-4d89-ac4f-454748ed692b,1,0,1,1.45
1212,blue,b,1.5,3377ab7c-66c0-433e-91cd-c5f2b2a25303,1,0,1,1.45
1213,red,a,1.5,20878a26-27de-4719-8115-e1115877fb02,1,1,0,1.45
1214,red,a,1.5,531b2a80-aa32-4254-9038-a34cb47cbf65,1,1,0,1.45
1215,blue,b,1.5,ea59266c-2aee-4ccc-bcb6-953b198c7b2e,1,0,1,1.45
1216,red,a,1.5,23ced289-70d6-4240-aa86-91bf4dd47049,1,1,0,1.45
1217,blue,a,1.0,cef046d2-dccd-4783-b091-9335fbc1f89a,1,1,0,1.44
1218,blue,b,1.5,646aad4a-6296-42b6-92cb-dd7919e27368,1,0,1,1.44
1219,blue,b,1.5,2d0d0e53-1324-401f-a9cd-b6e534efdeea,1,0,1,1.44
1220,blue,b,1.5,37364e31-84f8-4464-ac67-ace30c2d987a,1,0,1,1.45
1221,blue,b,1.5,fad3ce82-aef3-4c84-8742-708a988df879,1,0,1,1.45
1222,blue,b,1.5,43403e93-39a0-4f1f-b3ac-0b92e3500510,1,0,1,1.45
1223,blue,b,1.5,0da35b5d-8db8-47c3-986d-d2bc60da58b3,1,0,1,1.45
1224,red,a,1.5,2ff70646-55a9-4a7c-b529-eac6d9ef03db,1,1,0,1.45
1225,blue,b,1.5,58ba73dd-4172-4512-9318-2fd641744b45,1,0,1,1.45
1226,red,a,1.5,df680786-25db-475a-9cb1-b6f0df6b377d,1,1,0,1.46
1227,blue,b,1.5,1f903403-4082-44fc-8c62-a02990c01158,1,0,1,1.46
1228,blue,b,1.5,c3c546a7-229f-4ec6-baba-a7030c908907,1,0,1,1.46
1229,red,a,1.5,bab05410-4768-4b06-84e6-9a6f42ab547b,1,1,0,1.46
1230,blue,b,1.5,a8a79fb3-5149-434e-bdf8-c3ce7f1b0e83,1,0,1,1.46
1231,blue,a,1.0,e573a09a-8fde-41c2-b63c-b881a7b16fe1,1,1,0,1.45
1232,blue,b,1.5,291de84d-cbac-4ad8-a7a6-02140f6de207,1,0,1,1.46
1233,blue,a,1.0,f757cbfe-57cc-4e5a-bf8b-79834b753190,1,1,0,1.45
1234,blue,b,1.5,89afe80e-4bc6-4e3a-bb18-26c5728a6cf9,1,0,1,1.45
1235,red,a,1.5,225c4e99-b1ab-4cfa-8720-c8e5ac730bf6,1,1,0,1.45
1236,blue,b,1.5,082d2666-bf08-48aa-bfc1-bc4e68fa8eca,1,0,1,1.45
1237,blue,b,1.5,f191372b-21eb-42e9-88c6-d11c2e0dea73,1,0,1,1.45
1238,red,a,1.5,6cf75aa7-1e79-4bdb-b47d-eec6f33eb352,1,1,0,1.45
1239,blue,b,1.5,0ffa3571-7c0e-4067-8e3a-215939bfa1e3,1,0,1,1.45
1240,red,a,1.5,68d82ce1-5976-46f3-a31a-3186132f004d,1,1,0,1.45
1241,red,a,1.5,074374f2-ae52-461b-affc-3564b7a99ffa,1,1,0,1.45
1242,blue,b,1.5,a9aa00c8-eda7-4a00-8abb-5de8669931b9,1,0,1,1.46
1243,red,a,1.5,ae7fd8f2-d953-49e9-9397-f94740367232,1,1,0,1.46
1244,blue,b,1.5,9b0f69f6-8d49-428c-954f-44d1329300f2,1,0,1,1.46
1245,blue,b,1.5,e274ea36-0898-4e71-a4ad-6a0c362fd996,1,0,1,1.47
1246,red,a,1.5,e0b77fe7-dba1-4e28-b6a4-ea22a9d5c9c3,1,1,0,1.47
1247,red,a,1.5,495130cb-95af-4ec6-9bd1-59cc2dd7655a,1,1,0,1.47
1248,red,a,1.5,75191106-c97d-47d6-98b9-47b09aaf6817,1,1,0,1.47
1249,red,a,1.5,01b3e6e0-2b21-4fa6-95ea-d82e6e9c01f1,1,1,0,1.47
1250,blue,b,1.5,a0459af7-bec9-400c-8e6f-b6fcb16e6b15,1,0,1,1.47
1251,red,a,1.5,0dc14497-42da-4076-89c7-ba7514a35d3c,1,1,0,1.47
1252,red,b,1.0,b06b5eff-a619-4d92-b7ec-1fb74c59d0b4,1,0,1,1.46
1253,blue,b,1.5,51057c4c-dc6c-41a2-b20f-9064f7ea8680,1,0,1,1.46
1254,red,a,1.5,963a855f-ffc1-4936-95e9-6078e71a5fdc,1,1,0,1.46
1255,red,a,1.5,4d8ac5a7-4096-439f-bf2c-0516b57c5146,1,1,0,1.46
1256,blue,b,1.5,b7844f73-2ce2-423b-a6d2-924b9c3210a4,1,0,1,1.46
1257,red,a,1.5,0f37e9c3-abd4-4a1c-9fc8-ac49efbd5c21,1,1,0,1.46
1258,blue,b,1.5,de892812-5a60-413b-982f-455bc1f72e51,1,0,1,1.46
1259,red,a,1.5,f247eeb3-9669-4875-9551-a5879dd57730,1,1,0,1.46
1260,blue,b,1.5,3486b1f2-c441-4dd9-8200-7f8b7cdf646b,1,0,1,1.46
1261,blue,b,1.5,c54cc6fe-db74-466f-96e1-d3df49835c98,1,0,1,1.46
1262,blue,b,1.5,c1ad9f59-cb7b-4ba4-bfc1-c8344312f40f,1,0,1,1.46
1263,red,a,1.5,b9afb601-ce01-4d52-aa5e-4203e0e10764,1,1,0,1.46
1264,blue,b,1.5,574105da-8fa6-4171-bbff-0b4f3abf3e62,1,0,1,1.46
1265,blue,b,1.5,7683facc-b6d8-43df-b1c1-668e40e2efd1,1,0,1,1.46
1266,blue,b,1.5,c9991bb7-0f57-4b60-856c-8e6a48e61fb1,1,0,1,1.46
1267,red,a,1.5,9df92591-802e-428b-8164-19e2a58678b0,1,1,0,1.47
1268,blue,a,1.0,cc69464f-c33d-4c0b-9e53-5954ab2717fa,1,1,0,1.46
1269,red,a,1.5,7240e5ea-4c93-4870-a530-eaa572be05d1,1,1,0,1.46
1270,blue,b,1.5,5f978838-3fd1-49d2-8e47-885021585515,1,0,1,1.46
1271,red,a,1.5,32e4ed22-f25b-4d71-9380-eb769772af8f,1,1,0,1.46
1272,blue,b,1.5,c7a35b4f-b3da-475f-81d9-54e978b1dd8a,1,0,1,1.46
1273,blue,b,1.5,4b596f8b-5ec3-4141-b1d5-2723bc94007b,1,0,1,1.46
1274,blue,a,1.0,3ba27c48-1b2b-4777-ab0d-b2bfcc95d691,1,1,0,1.45
1275,blue,b,1.5,c630401b-26fe-49b2-82bf-994a8b7932c1,1,0,1,1.45
1276,blue,b,1.5,612ff0ce-93da-45eb-9334-dc02c3a51911,1,0,1,1.45
1277,blue,b,1.5,50575d46-95c7-4e35-91bd-6098753f1b23,1,0,1,1.45
1278,blue,a,1.0,a272ddbe-a80e-4b79-9beb-7a98cd1203de,1,1,0,1.44
1279,red,a,1.5,c65b35e9-1f84-4b85-95ea-4040d9ce122e,1,1,0,1.44
1280,red,a,1.5,e620bc3c-563c-400c-a0b9-94c81e7ba633,1,1,0,1.44
1281,red,a,1.5,6bff4770-8c46-485f-ba10-b37a9ec532b2,1,1,0,1.45
1282,blue,b,1.5,5debef8d-af04-4e4b-8a04-de9690a7fe69,1,0,1,1.45
1283,red,b,1.0,0163fe5e-eb40-41e7-a312-5124c1da2f1b,1,0,1,1.45
1284,blue,b,1.5,c0fcde06-d5ed-4e94-a628-39a4cda22035,1,0,1,1.45
1285,blue,b,1.5,aeb78b79-d3fd-4da9-b319-a66e992345cd,1,0,1,1.45
1286,blue,b,1.5,1e10570e-25aa-48cf-a15d-ffad08d2f37d,1,0,1,1.45
1287,blue,b,1.5,c2099647-cc44-4456-b437-851bb36a0205,1,0,1,1.45
1288,red,a,1.5,b5a923fb-bf00-4753-a5ba-8da27895509d,1,1,0,1.45
1289,blue,b,1.5,e67dabbf-3080-47f8-9cbf-bfd13ac969c2,1,0,1,1.45
1290,blue,b,1.5,e68b4b38-0cb7-49d5-9be3-02240348a6e3,1,0,1,1.45
1291,blue,b,1.5,0ca689e3-ee93-4813-a400-19658e85ed16,1,0,1,1.45
1292,blue,a,1.0,ea3b15e8-199a-4478-9d25-6ad51eeed374,1,1,0,1.44
1293,red,a,1.5,33bf7e80-f7d9-4dbf-a9f0-94ee39a47b02,1,1,0,1.44
1294,red,a,1.5,2d19fba2-76d4-40ea-a1a9-da94ef9e4420,1,1,0,1.44
1295,red,a,1.5,9d59ff45-dd63-46a8-b86f-f0241f71d8b7,1,1,0,1.44
1296,red,a,1.5,026fcebd-afe8-4e74-b4f1-5c09cc92bc41,1,1,0,1.44
1297,blue,b,1.5,c0b8b131-6aa5-40e4-8640-572d19faf6f5,1,0,1,1.44
1298,blue,b,1.5,e61a1604-e48a-4b00-92eb-200ed3bb13be,1,0,1,1.44
1299,red,a,1.5,fc2611c7-90f8-40db-98d4-06e375a31512,1,1,0,1.44
1300,blue,a,1.0,06f45478-0ab2-4784-926d-1a5e363b1f84,1,1,0,1.43
1301,red,a,1.5,b80390d2-9017-437d-8b5a-1ae360c7e700,1,1,0,1.43
1302,blue,b,1.5,7a25693d-b100-4022-bfe0-d03c1b70449c,1,0,1,1.44
1303,red,a,1.5,04a39710-4c0b-4229-b2a9-e36cd7b33304,1,1,0,1.44
1304,blue,b,1.5,9ad3581f-520c-4f70-9080-4a07ef406e64,1,0,1,1.44
1305,red,a,1.5,7c4c0cf2-d590-48f4-b4be-7ccb26f0617a,1,1,0,1.44
1306,red,a,1.5,2e813866-6af2-40e3-bb7a-ed32ea403341,1,1,0,1.44
1307,blue,b,1.5,a95637d6-48b7-4144-ad03-5f3bb8d77e6b,1,0,1,1.44
1308,red,a,1.5,20412764-f152-4fd9-977f-24cd198339fb,1,1,0,1.44
1309,blue,a,1.0,496c1175-3d76-4dec-b156-14e27ce82c39,1,1,0,1.43
1310,red,a,1.5,cb1a4b39-6399-421f-9202-47fbd8af7242,1,1,0,1.43
1311,red,a,1.5,ca841d28-f8d2-47f4-acc2-bfa79ec46135,1,1,0,1.43
1312,blue,b,1.5,5f817b2a-15fc-48fd-8f20-a8bc98009544,1,0,1,1.43
1313,red,a,1.5,987f419a-b581-4f88-8982-a14afc74da0a,1,1,0,1.43
1314,blue,b,1.5,8ae95196-eb48-4181-a22e-cdfe1b64a48b,1,0,1,1.43
1315,blue,b,1.5,19dcb6c3-0b9f-4ad8-90a0-9eaa5ed4c649,1,0,1,1.43
1316,red,a,1.5,d29461e9-c689-48d7-a8b1-a27788947a75,1,1,0,1.43
1317,red,b,1.0,d3284450-cea8-4660-b2a0-cde76fc8b240,1,0,1,1.42
1318,red,a,1.5,d8b6e2ba-bed0-4004-9130-580d06c13b43,1,1,0,1.43
1319,red,a,1.5,c4455415-5cf5-43ed-983d-cb40d390eb43,1,1,0,1.43
1320,blue,a,1.0,b222ba54-7eac-45e5-972a-b8365423114a,1,1,0,1.42
1321,blue,b,1.5,b6e6bbee-0f69-48c8-8895-16fcd8322c81,1,0,1,1.42
1322,red,a,1.5,067fb71c-0490-488e-a7d7-6985840fa12e,1,1,0,1.42
1323,red,b,1.0,bf9d39bf-7065-470e-bb90-69b091528101,1,0,1,1.41
1324,blue,b,1.5,73f9ebc8-1a2e-4409-8172-b176cee093dc,1,0,1,1.42
1325,blue,b,1.5,82116588-3554-4940-b11c-d47dc69fe164,1,0,1,1.42
1326,blue,b,1.5,f19bf87d-085c-4b88-9bbf-d77df8cd5b4a,1,0,1,1.42
1327,red,a,1.5,a433b41a-7a91-4c0b-a4ac-bcb8e480a472,1,1,0,1.42
1328,red,b,1.0,19abecfe-aa77-4f1f-af05-9f5b9ed76beb,1,0,1,1.42
1329,red,a,1.5,cb026a66-2984-456b-95f9-2e337b65c186,1,1,0,1.42
1330,blue,b,1.5,a904b747-0a75-4ac2-887f-2e17a8480d18,1,0,1,1.42
1331,blue,b,1.5,a67dae88-01c4-494e-83f9-28a5252e6b6a,1,0,1,1.42
1332,red,b,1.0,987b022c-d6d8-4d37-9f98-cee7d6752d13,1,0,1,1.41
1333,red,a,1.5,4f3be5b7-ff3c-4882-9575-b7c3f25cc964,1,1,0,1.42
1334,blue,b,1.5,7f03b225-c303-498c-b066-5e617845f535,1,0,1,1.42
1335,blue,b,1.5,15534c84-812f-47a2-ab7f-ead34b8c5d4c,1,0,1,1.42
1336,red,a,1.5,d36d1aa4-2d90-4a5a-8f59-e118e5f3e91e,1,1,0,1.42
1337,red,a,1.5,b7d1da6d-ae31-4730-9486-7d92d5904753,1,1,0,1.42
1338,blue,a,1.0,767587a3-7847-436e-a4a5-8c8d5c0a4d32,1,1,0,1.41
1339,blue,b,1.5,e350b68d-7174-4712-9fba-6bbd6a3afdc2,1,0,1,1.41
1340,red,a,1.5,621821bb-fb1f-46a0-ab28-fb05c2a5037b,1,1,0,1.41
1341,red,a,1.5,47e44644-caee-44dc-8f0a-a2533b7cbb3c,1,1,0,1.41
1342,blue,a,1.0,b6841a2d-58af-4d9e-8a9f-47d449832ee2,1,1,0,1.41
1343,red,a,1.5,5c77f084-8a18-4993-a6fc-345105d2f43d,1,1,0,1.41
1344,blue,b,1.5,6af98a48-b21a-493a-9d00-6b3dd00bbfb4,1,0,1,1.41
1345,red,a,1.5,9456853e-462d-4cb3-befd-4dc1426143f9,1,1,0,1.41
1346,red,b,1.0,dbd2ebe6-f008-492b-9d00-9bde5ed48294,1,0,1,1.4
1347,blue,b,1.5,4cad2ed0-7ba2-4ff9-b0fe-3272a322fc8f,1,0,1,1.4
1348,blue,b,1.5,4c177763-9d29-4104-bc36-053d66fe8bba,1,0,1,1.4
1349,red,a,1.5,2b546fcd-f285-4269-81be-d40c8ba31066,1,1,0,1.4
1350,red,a,1.5,c2ce07fa-5319-437d-a7fb-9a6b9dd456ff,1,1,0,1.41
1351,red,b,1.0,3f66ecd0-b781-41cb-9542-f820ea093ad6,1,0,1,1.4
1352,blue,b,1.5,75aebb48-3d12-4285-af93-55da7f8631e6,1,0,1,1.4
1353,blue,b,1.5,886b93f4-1d6c-43ef-a820-843890df27cf,1,0,1,1.4
1354,blue,b,1.5,a522b87e-014a-4842-bf33-2ad2657b2b47,1,0,1,1.4
1355,red,a,1.5,2bfdcf31-7a70-444e-9244-7180b65951ce,1,1,0,1.4
1356,blue,b,1.5,b193b970-ff87-442b-8508-dc4377710fec,1,0,1,1.4
1357,blue,b,1.5,0d9f7758-14b0-490d-9e62-5b830e36a360,1,0,1,1.4
1358,blue,b,1.5,beb87fb6-6a0b-4a14-83d1-a5e343ebe01f,1,0,1,1.4
1359,red,a,1.5,e2331244-60c5-4c31-93c5-8b00490372d4,1,1,0,1.41
1360,red,b,1.0,7bbd2325-6287-49d6-bd39-e5e004aa5ad9,1,0,1,1.4
1361,red,b,1.0,a80516d2-64f5-483c-9d20-90d78c09aed8,1,0,1,1.39
1362,blue,b,1.5,f901f927-e1e9-47ce-9638-dbe82d97e28b,1,0,1,1.39
1363,red,a,1.5,60364b35-4adb-4c58-a9c1-6f41cb67dabc,1,1,0,1.39
1364,blue,b,1.5,16935355-03ec-43f8-a22e-266c5ec09f1c,1,0,1,1.39
1365,red,a,1.5,dda7455f-936e-448c-9f10-e3e85efcc15d,1,1,0,1.39
1366,blue,b,1.5,06fbb6b4-f6f4-4b13-a903-40ed3d90e8e3,1,0,1,1.39
1367,red,a,1.5,dfe21c87-6b0b-4379-8bcf-c89fa24ab4c1,1,1,0,1.4
1368,red,a,1.5,ba0d52bf-4824-415a-a8a3-ff84393d1b99,1,1,0,1.4
1369,blue,b,1.5,95e35bb8-4664-44cc-be9f-e25656cf490b,1,0,1,1.4
1370,blue,b,1.5,675c3da5-9af9-44e8-a601-e80fb379fa03,1,0,1,1.41
1371,blue,b,1.5,fe7508c6-f0cd-4890-a454-32c7462a0881,1,0,1,1.41
1372,blue,b,1.5,bfd88034-14ab-4c5c-87e8-52f2c4f98fe4,1,0,1,1.41
1373,blue,b,1.5,51c0ce4d-e998-403d-9c88-03da8b774ea7,1,0,1,1.42
1374,blue,b,1.5,216ec196-e49c-4220-92b7-18e06a2f62f5,1,0,1,1.42
1375,red,a,1.5,019be406-7fb5-4bbb-b881-35913d09952c,1,1,0,1.42
1376,red,a,1.5,3df4e02f-d2f1-46cc-9e11-2051b627c092,1,1,0,1.42
1377,red,a,1.5,3f6e0d79-96a4-42d1-bbe4-c9f61e52d67b,1,1,0,1.42
1378,red,a,1.5,942732c8-5696-415b-a550-2dfe627bb744,1,1,0,1.43
1379,blue,b,1.5,7a154046-b904-4b4e-8022-2e061a58e44e,1,0,1,1.43
1380,red,b,1.0,bda32114-bbc9-4070-abbb-cf992c3bf8d0,1,0,1,1.42
1381,blue,b,1.5,6af0dda8-2baf-4883-9744-202329d9189c,1,0,1,1.42
1382,blue,b,1.5,f68f2ff0-a276-45a4-901b-f8e564b3be38,1,0,1,1.43
1383,blue,b,1.5,b2255238-460f-44fe-81a2-5354adf0474d,1,0,1,1.43
1384,red,a,1.5,0b8a2e8a-e555-40d0-b54b-000531936f48,1,1,0,1.43
1385,blue,b,1.5,9ee9e018-e0a3-469c-8ca9-33268cbe4cb0,1,0,1,1.43
1386,blue,b,1.5,157bb0b6-940e-4d3f-8dcf-0d37cd4eb491,1,0,1,1.43
1387,blue,a,1.0,9993a25b-cc4a-44ec-8995-6369f1abc720,1,1,0,1.42
1388,blue,b,1.5,43c23780-c8de-486f-b84d-b7601ad2365c,1,0,1,1.43
1389,red,a,1.5,0f51f44c-1e1a-410c-b566-63d8920699ae,1,1,0,1.43
1390,blue,b,1.5,c4ad4689-a14e-47c5-b232-7739881740df,1,0,1,1.43
1391,blue,b,1.5,6f114567-2aab-42be-9205-de04ce9222c3,1,0,1,1.43
1392,blue,b,1.5,c8e433e9-a89b-481d-83f7-c5020f089a1d,1,0,1,1.44
1393,blue,b,1.5,1c044d2f-6059-4f93-9738-779fe0ea34d3,1,0,1,1.44
